id,city.address,city.neighborhood,city.lat,city.lon,google.lat,google.lon,city_google.distance
1110,"RUA EUCLIDES O DE SOUSA, 451",SAPIRANGA / COITÉ,-3.797898,-38.475842,-3.79791095,-38.47583895,0.739601
1111,"RUA EUCLIDES O DE SOUSA, 301",SAPIRANGA / COITÉ,-3.798098,-38.478236,-3.79811065,-38.478239,0.722731
1112,"AVENIDA WASHINGTON SOARES, 4600",SAPIRANGA / COITÉ,-3.799236,-38.479559,-3.7992396,-38.47955565,0.273126
1113,"AVENIDA WASHINGTON SOARES, 4393",CAMBEBA,-3.796708,-38.479977,-3.79670965,-38.47995345,1.309663
1114,"AVENIDA OLIVEIRA PAIVA, 2885",SAPIRANGA / COITÉ,-3.795625,-38.479096,-3.79562685,-38.4790993,0.209985
1116,"AVENIDA I CJ JOSE WALTER, 360",PREFEITO JOSÉ WALTER,-3.827377,-38.551411,-3.82737955,-38.55141155,0.145019
1117,"AVENIDA I CJ JOSE WALTER, 890",PREFEITO JOSÉ WALTER,-3.829824,-38.552161,-3.8298859,-38.55219495,3.923098
1118,"AVENIDA I CJ JOSE WALTER, 670",PREFEITO JOSÉ WALTER,-3.82989,-38.552181,-3.8298859,-38.55219495,0.806727
1119,"AVENIDA L CJ JOSE WALTER, 390",PREFEITO JOSÉ WALTER,-3.828096,-38.556639,-3.8280098,-38.55663945,4.792566
1120,"RUA 69 CJ JOSE WALTER, S/N",PREFEITO JOSÉ WALTER,-3.830487,-38.554696,-3.83040575,-38.55468845,4.536668
1121,"AVENIDA J CJ JOSE WALTER, 780",PREFEITO JOSÉ WALTER,-3.831916,-38.555933,-3.83153445,-38.5560523,22.221558
1124,"AVENIDA J CJ JOSE WALTER, 291",PREFEITO JOSÉ WALTER,-3.833825,-38.556505,-3.8337881,-38.55657595,4.438408
1125,"AVENIDA J CJ JOSE WALTER, SN",PREFEITO JOSÉ WALTER,-3.834694,-38.556779,-3.83472265,-38.5567068,4.310273
1127,"RUA PERGENTINO MAIA, 380",MESSEJANA,-3.830969,-38.492044,-3.83093775,-38.49204025,1.74983
1128,"RUA PERGENTINO MAIA, 613",MESSEJANA,-3.831314,-38.489536,-3.831338,-38.4895439,1.404462
1129,"AVENIDA CEL DIONISIO ALENCAR, 350",MESSEJANA,-3.831276,-38.487595,-3.83128515,-38.48758685,0.680583
1130,"AVENIDA CEL DIONISIO ALENCAR, 144",MESSEJANA,-3.829334,-38.486846,-3.82931765,-38.48688285,2.237194
1132,"RUA DOR JOAQUIM BENTO, 820",MESSEJANA,-3.8283,-38.484261,-3.8283292,-38.48426015,1.624131
1133,"RUA DOR JOAQUIM BENTO, 510",MESSEJANA,-3.828294,-38.484995,-3.82832185,-38.48500005,1.573527
1134,"RUA MARIA JOSE WEYNE, 122",MESSEJANA,-3.828972,-38.48494,-3.828968,-38.4849745,1.926709
1135,"RUA GUILHERME PESSOA, 1361",MESSEJANA,-3.827725,-38.482999,-3.82769385,-38.4829951,1.745322
1136,"AVENIDA WASHINGTON SOARES, 8776",GUAJERU,-3.828385,-38.482155,-3.8283774,-38.48218825,1.89227
114,"RUA DOR QUIXADA FELICIO, 241",VILA VELHA,-3.710083,-38.595365,-3.71004685,-38.59535145,2.145843
1140,"RUA MANUEL C BRANCO, 1195",MESSEJANA,-3.833601,-38.4842,-3.83363535,-38.48420545,1.933555
1144,"RUA MANUEL C BRANCO, 1011",MESSEJANA,-3.833366,-38.485887,-3.83340385,-38.4858945,2.145098
1146,"AVENIDA GURGEL DO AMARAL, 1240",MESSEJANA,-3.836204,-38.48512,-3.83626575,-38.48508735,3.881608
1147,"AVENIDA GURGEL DO AMARAL, 549",MESSEJANA,-3.833394,-38.490746,-3.83336045,-38.4907367,1.935324
1150,"AVENIDA TEN GURGEL DO AMARAL, 270",MESSEJANA,-3.832955,-38.492441,-3.83293145,-38.4924358,1.34072
1151,"RUA JOSE BELCHIOR, 535",GUAJERU,-3.829153,-38.480681,-3.8291851,-38.480684,1.792421
1152,"RUA JOSE PEREIRA BARROS, 80",GUAJERU,-3.828334,-38.479341,-3.8283303,-38.47937535,1.916583
1153,"RUA CEL JUSTINO F RAMOS, 351",GUAJERU,-3.829215,-38.474971,-3.829074,-38.4749842,7.873367
1154,"RUA CEL JUSTINO F RAMOS, 630",GUAJERU,-3.831481,-38.475387,-3.8316232,-38.47540385,7.961024
1155,"RUA CEL JUSTINO F RAMOS, 630",GUAJERU,-3.831622,-38.475416,-3.8316232,-38.47540385,0.677293
1157,"RUA E CJ RESD GUAJERU, 401",GUAJERU,-3.834629,-38.477911,-3.8346823,-38.4779367,3.288451
1158,"RUA SOCORRO GOMES, 413",GUAJERU,-3.834676,-38.477945,-3.8346823,-38.4779367,0.578513
1159,"RUA B CJ RESD GUAJERU, 23",GUAJERU,-3.83552,-38.477973,-3.8358674,-38.4781995,23.04174
116,"AVENIDA J CJ POLAR, 10",VILA VELHA,-3.709968,-38.596508,-3.7097155,-38.59669515,17.461033
1160,"RUA B CJ RESD GUAJERU, 434",GUAJERU,-3.835863,-38.478212,-3.8358674,-38.4781995,0.735298
1161,"RUA B CJ RESD GUAJERU, 295",GUAJERU,-3.834809,-38.477462,-3.8348144,-38.47745405,0.533503
1162,"RUA SOCORRO GOMES, 239",GUAJERU,-3.833506,-38.477097,-3.83343125,-38.4770383,5.279667
1163,"RUA D CJ RESD GUAJERU, 112",GUAJERU,-3.833415,-38.476457,-3.83331625,-38.4763469,8.212517
1164,"RUA B CJ RESD GUAJERU, 101",GUAJERU,-3.833297,-38.476372,-3.83331625,-38.4763469,1.756173
1165,"RUA JOAO ARAUJO LIMA, 1631",PREFEITO JOSÉ WALTER,-3.836641,-38.561387,0.0,0.0,0.0
1167,"RUA JOAO ARAUJO LIMA, 1771",PREFEITO JOSÉ WALTER,-3.837375,-38.561634,-3.83723185,-38.5616802,8.361238
1168,"RUA JOAO ARAUJO LIMA, 1911",PREFEITO JOSÉ WALTER,-3.838819,-38.561843,-3.83850945,-38.5617623,17.78289
1169,"AVENIDA L CJ JOSE WALTER, 1300",PREFEITO JOSÉ WALTER,-3.836309,-38.559093,-3.83597,-38.5589899,19.696184
117,"AVENIDA MOZART P.LUCENA, 1211",VILA VELHA,-3.713349,-38.594275,-3.71322025,-38.59423925,7.427884
1170,"AVENIDA L CJ JOSE WALTER, S/N",PREFEITO JOSÉ WALTER,-3.837536,-38.559458,-3.83766045,-38.55934985,9.157871
1173,"AVENIDA L CJ JOSE WALTER, 1560",PREFEITO JOSÉ WALTER,-3.839198,-38.55997,-3.8391803,-38.55996895,0.985797
1175,"AVENIDA J CJ JOSE WALTER, 1300",PREFEITO JOSÉ WALTER,-3.836358,-38.557294,-3.8363601,-38.55728975,0.263086
1177,"AVENIDA J CJ JOSE WALTER, 670",PREFEITO JOSÉ WALTER,-3.839749,-38.558304,-3.839748,-38.55830595,0.121623
1179,"AVENIDA H CJ JOSE WALTER, 480",PREFEITO JOSÉ WALTER,-3.84092,-38.559788,-3.84097665,-38.5598103,3.383818
1180,"AVENIDA DOS MARINHEIROS, 654",PREFEITO JOSÉ WALTER,-3.843241,-38.563777,-3.843282,-38.5638326,3.835206
1181,"AVENIDA DOS MARINHEIROS, 654",PREFEITO JOSÉ WALTER,-3.843162,-38.563857,-3.843282,-38.5638326,6.80761
1182,"RUA JOAO ARAUJO LIMA, 2196",PREFEITO JOSÉ WALTER,-3.841217,-38.562454,-3.84121025,-38.56251905,3.627953
1183,"AVENIDA DOS MARINHEIROS, 750",PREFEITO JOSÉ WALTER,-3.84349,-38.565375,0.0,0.0,0.0
1184,"AVENIDA I CJ JOSE WALTER, 1480",PREFEITO JOSÉ WALTER,-3.836948,-38.554316,-3.8369491,-38.55432315,0.401318
1185,"AVENIDA 95 CJ JOSE WALTER, 60",PREFEITO JOSÉ WALTER,-3.83891,-38.555452,-3.83889285,-38.555445,1.029534
1186,"AVENIDA G CJ JOSE WALTER, 290",PREFEITO JOSÉ WALTER,-3.838353,-38.55722,-3.8383432,-38.55721785,0.557756
1191,"RUA STA EFIGENIA, 115",MESSEJANA,-3.834967,-38.500596,-3.83496795,-38.50057295,1.279742
1193,"RUA ANGELICA GURGEL, SN",MESSEJANA,-3.835369,-38.499074,-3.83536915,-38.49906295,0.613033
1196,"RUA GUARUJA, 404",MESSEJANA,-3.834812,-38.497901,-3.8348343,-38.49790135,1.239975
1197,"RUA GUARUJA, 336",MESSEJANA,-3.834846,-38.496317,-3.834868,-38.49631775,1.223852
1199,"AVENIDA TEN JURANDIR DE ALENCAR, SN",MESSEJANA,-3.832307,-38.49751,-3.83230055,-38.4975117,0.370796
12,"AVENIDA CEL CARVALHO, 163",BARRA DO CEARÁ,-3.703877,-38.591409,-3.7038881,-38.5914405,1.853422
120,"AVENIDA DOM ALOISIO LORSCHEIDER, 1183",VILA VELHA,-3.715936,-38.597278,-3.7161768,-38.5974314,15.864028
1201,"AVENIDA FREI CIRILO, 126",MESSEJANA,-3.828818,-38.493621,-3.82892915,-38.4937061,7.776501
1202,"AVENIDA FREI CIRILO, 81",MESSEJANA,-3.828086,-38.493434,-3.828096,-38.4934385,0.609445
1203,"RUA MANUEL C BRANCO, 54",MESSEJANA,-3.831666,-38.495075,-3.8316908,-38.4950807,1.414609
1204,"RUA EDUARDO PORTO, 57",MESSEJANA,-3.83272,-38.494626,-3.8327047,-38.49462955,0.873139
1206,"RUA MANUEL C BRANCO, 316",MESSEJANA,-3.831807,-38.4927,-3.8317961,-38.492571,7.181654
1207,"RUA GUARUJA, 626",MESSEJANA,-3.83487,-38.494954,-3.83485955,-38.49495465,0.582111
1209,"RUA PDE PEDRO DE ALENCAR, 888",MESSEJANA,-3.835451,-38.494138,-3.8354501,-38.49405865,4.402062
1210,"RUA PDE PEDRO DE ALENCAR, 888",MESSEJANA,-3.835772,-38.494147,-3.8354501,-38.49405865,18.555765
1211,"AVENIDA MON TABOSA, 84",CENTRO,-3.72303,-38.522229,-3.72299715,-38.5222233,1.853553
1212,"RUA PESSOA ANTA, 96",CENTRO,-3.721115,-38.522037,-3.72109935,-38.522043,0.931603
1213,"RUA PESSOA ANTA, 57",CENTRO,-3.721126,-38.522126,-3.72109935,-38.522043,4.837365
1214,"AVENIDA ALBERTO NEPOMUCENO, SN",CENTRO,-3.723415,-38.524429,-3.7234202,-38.52442965,0.291347
1215,"AVENIDA ALBERTO NEPOMUCENO, SN",CENTRO,-3.722916,-38.524008,-3.72291165,-38.5240141,0.415963
1216,"AVENIDA ALM BARROSO, 511",PRAIA DE IRACEMA,-3.720675,-38.518805,-3.7206044,-38.51867935,8.000203
1217,"RUA ALM BARROSO, 411",PRAIA DE IRACEMA,-3.720799,-38.519724,-3.720888,-38.51970895,5.018129
1218,"RUA ALM JACEGUAI, SN",CENTRO,-3.721442,-38.519336,-3.72144015,-38.51936915,1.842043
1219,"AVENIDA ALM BARROSO, 714",PRAIA DE IRACEMA,-3.720403,-38.516762,-3.72039895,-38.51676015,0.247459
122,"AVENIDA AMBIENTALISTA ARY THIERS, 235",VILA VELHA,-3.71618,-38.597431,-3.7161768,-38.5974314,0.179291
1220,"AVENIDA ALM BARROSO, 668",PRAIA DE IRACEMA,-3.720605,-38.518279,-3.7206044,-38.51867935,22.211556
1221,"RUA RUFINO DE ALENCAR, 346",CENTRO,-3.724039,-38.520141,-3.7240525,-38.5203223,10.086501
1222,"AVENIDA DOM MANUEL, 3",CENTRO,-3.724059,-38.519657,-3.72405145,-38.51968885,1.816213
1223,"AVENIDA DOM MANUEL, 140",CENTRO,-3.725355,-38.520185,-3.7253497,-38.5202123,1.543001
1224,"AVENIDA DOM MANUEL, 283",CENTRO,-3.726753,-38.520539,-3.7267403,-38.52057125,1.92351
1225,"RUA PEREIRA FILGUEIRAS, 442",CENTRO,-3.726491,-38.518643,-3.7265216,-38.51865265,1.783534
1226,"RUA TEN BENEVOLO, 284",CENTRO,-3.72494,-38.518592,-3.7249721,-38.5185993,1.830056
1227,"RUA PEREIRA FILGUEIRAS, 713",CENTRO,-3.727148,-38.516619,-3.7271329,-38.516614,0.884165
1228,"RUA TEN BENEVOLO, 595",CENTRO,-3.725778,-38.515848,-3.7257918,-38.5158535,0.825697
1229,"RUA TEN BENEVOLO, 765",CENTRO,-3.726253,-38.514299,-3.7262818,-38.51430935,1.701055
123,"AVENIDA AMBIENTALISRA  ARY THIERS, 241",VILA VELHA,-3.716272,-38.597994,-3.71628045,-38.5979879,0.579005
1230,"RUA RUFINO DE ALENCAR, 100",CENTRO,-3.724302,-38.522965,-3.72432745,-38.52296125,1.430169
1231,"AVENIDA HIS RAIMUNDO GIRAO, 412",PRAIA DE IRACEMA,-3.720717,-38.512219,-3.7206762,-38.5122036,2.423948
1232,"AVENIDA HIS RAIMUNDO GIRAO, 363",PRAIA DE IRACEMA,-3.720523,-38.513173,-3.7205865,-38.5130035,10.044774
1236,"RUA TEN BENEVOLO, 1022",MEIRELES,-3.727061,-38.512014,-3.7270882,-38.5120187,1.534567
124,"AVENIDA D CJ PLANALTO BARRA, 1273",VILA VELHA,-3.715787,-38.598861,-3.71576265,-38.5988418,1.722637
1240,"AVENIDA BAR STUDART, 300",MEIRELES,-3.726733,-38.504122,-3.72672965,-38.5041416,1.103241
1244,"AVENIDA MON TABOSA, 176",MEIRELES,-3.724429,-38.505883,-3.7244646,-38.505909,2.449135
1245,"AVENIDA ABOLICAO, SN",MEIRELES,-3.725558,-38.500762,-3.72544565,-38.5011449,22.142589
1246,"AVENIDA ABOLICAO, 2026",MEIRELES,-3.725654,-38.500881,-3.72544565,-38.5011449,18.669401
1248,"AVENIDA ABOLICAO, 2456",MEIRELES,-3.726891,-38.497018,-3.7267924,-38.4968769,9.556791
1249,"AVENIDA ABOLICAO, 2456",MEIRELES,-3.726804,-38.496879,-3.7267924,-38.4968769,0.65537
125,"AVENIDA ERS, 607",VILA VELHA,-3.715399,-38.599995,-3.7153674,-38.59999105,1.770495
1250,"AVENIDA ABOLICAO, SN",MEIRELES,-3.726116,-38.499006,-3.72612335,-38.4990084,0.429787
1251,"AVENIDA ABOLICAO, 3000",MEIRELES,-3.72696,-38.4928,-3.72694845,-38.49280175,0.649449
1253,"AVENIDA ABOLICAO, 2727",MEIRELES,-3.727269,-38.494787,-3.7271248,-38.4946379,11.519616
1254,"AVENIDA ABOLICAO, 2727",MEIRELES,-3.727185,-38.494929,-3.7271248,-38.4946379,16.493357
1256,"AVENIDA ABOLICAO, 3273",MEIRELES,-3.726532,-38.489988,-3.7265119,-38.48999335,1.156256
1257,"AVENIDA JULIO IBIAPINA, 222",MEIRELES,-3.727361,-38.491243,-3.7273589,-38.4912345,0.485817
1258,"AVENIDA ABOLICAO, 3207",MEIRELES,-3.72656,-38.49098,-3.7265179,-38.4908387,8.181287
126,"AVENIDA J CJ POLAR, 1416",VILA VELHA,-3.717613,-38.598662,-3.7176084,-38.59867835,0.942469
1260,"AVENIDA ABOLICAO, 3555",MUCURIPE,-3.726058,-38.487029,-3.72592935,-38.4870651,7.427731
1261,"AVENIDA ABOLICAO, 3555",MUCURIPE,-3.725935,-38.487058,-3.72592935,-38.4870651,0.503824
1263,"AVENIDA ABOLICAO, 3796",MUCURIPE,-3.725627,-38.4857,-3.72562705,-38.4857,0.00278
1264,"AVENIDA ABOLICAO, 4140",MUCURIPE,-3.724606,-38.482759,-3.72461,-38.48276005,0.229893
1265,"AVENIDA ABOLICAO, SN",MUCURIPE,-3.725369,-38.484131,-3.72540275,-38.4841207,1.961499
1266,"AVENIDA ABOLICAO, SN",MUCURIPE,-3.72525,-38.484145,-3.72540275,-38.4841207,8.598855
1269,"RUA PRO ALVARO COSTA, 195",VICENTE PINZON,-3.723007,-38.464454,-3.72301275,-38.4644487,0.434351
127,"AVENIDA MOZART P.LUCENA, 1720",VILA VELHA,-3.717707,-38.595537,-3.71773845,-38.5954557,4.837619
1270,"AVENIDA CESAR CALS, 350",VICENTE PINZON,-3.720988,-38.464413,-3.7209569,-38.46437505,2.724472
1271,"AVENIDA CESAR CALS, 350",VICENTE PINZON,-3.72119,-38.464319,-3.7209569,-38.46437505,13.327627
1272,"AVENIDA CESAR CALS, 130",CAIS DO PORTO,-3.7193,-38.465189,-3.7192321,-38.4651939,3.784844
1273,"AVENIDA ZEZE DIOGO, 1427",CAIS DO PORTO,-3.719292,-38.463639,-3.7192835,-38.46362085,1.112347
1275,"RUA BRISA DO MAR, 1121",VICENTE PINZON,-3.726934,-38.468843,-3.7269255,-38.46883015,0.855325
1276,"RUA AIRTON SENNA, 936",VICENTE PINZON,-3.726948,-38.469809,-3.72696545,-38.46984205,2.074456
1278,"AVENIDA , 440",VICENTE PINZON,-3.724829,-38.465685,-3.72479895,-38.46569465,1.75439
1279,"RUA OLIVEIRA FILHO, 890",VICENTE PINZON,-3.726229,-38.464279,-3.7262321,-38.4642845,0.35045
128,"AVENIDA MOZART P.LUCENA, 1680",VILA VELHA,-3.717146,-38.595375,-3.71735485,-38.595102,19.084922
1283,"RUA CESAR CALS, 975",VICENTE PINZON,-3.726894,-38.461362,-3.7268045,-38.4614903,8.684885
1284,"AVENIDA CESAR CALS, 1030",VICENTE PINZON,-3.726806,-38.46141,-3.7268045,-38.4614903,4.455816
1285,"AVENIDA CESAR CALS, 876",VICENTE PINZON,-3.725206,-38.462289,-3.7251649,-38.46239185,6.146646
1286,"AVENIDA CESAR CALS, 876",VICENTE PINZON,-3.725136,-38.462328,-3.7251649,-38.46239185,3.889766
1287,"AVENIDA CESAR CALS, 510",VICENTE PINZON,-3.723312,-38.463288,-3.72328695,-38.46339185,5.927546
1288,"AVENIDA CESAR CALS, 560",VICENTE PINZON,-3.723267,-38.463311,-3.72328695,-38.46339185,4.620668
1289,"RUA MIGUEL CALMON, 09",VICENTE PINZON,-3.727312,-38.463143,-3.7272902,-38.4631496,1.266129
129,"RUA CIDADE PALHANO, 730",VILA VELHA,-3.717388,-38.595112,-3.71735485,-38.595102,1.92475
1292,"AVENIDA J CJ CEARA, 623",CONJUNTO CEARÁ I,-3.762772,-38.614082,-3.7625827,-38.6139716,12.177007
1296,"AVENIDA C CJ CEARA, 73",CONJUNTO CEARÁ I,-3.758979,-38.608058,-3.7590478,-38.6081856,8.046322
1297,"AVENIDA C CJ CEARA, 73",CONJUNTO CEARÁ I,-3.758907,-38.608023,-3.7590478,-38.6081856,11.943723
13,"AVENIDA CEL CARVALHO, 250",VILA VELHA,-3.704985,-38.591232,-3.70465935,-38.5913376,19.029666
130,"RUA CIDADE PALHANO, 601",VILA VELHA,-3.717651,-38.594217,-3.71768105,-38.5942261,1.745321
1301,"RUA TAILANDIA, 531",GENIBAÚ,-3.755365,-38.604746,-3.7553549,-38.6047767,1.793358
1302,"AVENIDA E CJ CEARA, 340",CONJUNTO CEARÁ I,-3.759027,-38.606687,-3.7590427,-38.6068071,6.719823
1303,"AVENIDA E CJ CEARA, 280",CONJUNTO CEARÁ I,-3.759114,-38.606471,-3.7590427,-38.6068071,19.062825
1304,"RUA PERILIO TEIXEIRA, 1056",GENIBAÚ,-3.756208,-38.601244,-3.7562136,-38.60122335,1.187175
1306,"RUA JOSE MENDONCA, 896",GENIBAÚ,-3.755412,-38.60187,-3.75545995,-38.60192035,3.861303
1307,"RUA JOSE MENDONCA, 531",GENIBAÚ,-3.757768,-38.602304,-3.75781075,-38.60234575,3.318725
1309,"RUA PERILIO TEIXEIRA, 800",GENIBAÚ,-3.757706,-38.60154,-3.75771185,-38.6015302,0.633543
131,"AVENIDA MOZART P.LUCENA, 1560",VILA VELHA,-3.716537,-38.595202,-3.7165711,-38.5951161,5.129033
1312,"AVENIDA C CJ CEARA, 475",CONJUNTO CEARÁ I,-3.762913,-38.609643,-3.76295,-38.60958015,4.048362
1313,"AVENIDA C CJ CEARA, 686",CONJUNTO CEARÁ I,-3.763027,-38.609688,-3.76295,-38.60958015,7.357064
1314,"AVENIDA C CJ CEARA, 337",CONJUNTO CEARÁ I,-3.761626,-38.609136,-3.76158995,-38.6090639,4.474003
1315,"AVENIDA C CJ CEARA, 337A",CONJUNTO CEARÁ I,-3.76155,-38.609107,-3.76158995,-38.6090639,3.263537
1318,"AVENIDA E CJ CEARA, 167",GENIBAÚ,-3.759524,-38.605414,-3.75961305,-38.60540695,4.966379
1319,"AVENIDA E/CJ CEARÁ, 172",GENIBAÚ,-3.759556,-38.605331,-3.75961305,-38.60540695,5.273942
132,"AVENIDA AMBIENTALISTAARY THIERS, 131",VILA VELHA,-3.716445,-38.596358,-3.71647745,-38.5963046,3.468757
1320,"RUA 30 DE MAIO    (D73), 552",GENIBAÚ,-3.763013,-38.600652,-3.762985,-38.6006461,1.590768
1322,"AVENIDA D CJ CEARA, 958",CONJUNTO CEARÁ I,-3.760386,-38.603574,-3.7603849,-38.60365325,4.397038
1323,"AVENIDA D CJ CEARA, 965",CONJUNTO CEARÁ I,-3.760296,-38.603607,-3.7603849,-38.60365325,5.568932
1324,"RUA JOSE MENDONCA, 188",GENIBAÚ,-3.760879,-38.60289,-3.7613155,-38.60298565,24.841666
1326,"AVENIDA J CJ CEARA, 917",CONJUNTO CEARÁ II,-3.766081,-38.615486,-3.7663395,-38.6155822,15.330869
1328,"AVENIDA J CJ CEARA, 1035",CONJUNTO CEARÁ II,-3.767204,-38.61599,-3.76720805,-38.61598035,0.580782
1329,"AVENIDA MIN ALBUQUERQUE LIMA, 180",CONJUNTO CEARÁ I,-3.764951,-38.612935,-3.76492715,-38.61291515,1.723652
133,"AVENIDA MOZART P.LUCENA, 1357",VILA VELHA,-3.714771,-38.594688,-3.71478855,-38.59463475,3.111304
1330,"AVENIDA MIN ALBUQUERQUE LIMA, 184",CONJUNTO CEARÁ I,-3.764364,-38.613567,-3.7643418,-38.6135435,1.795298
1332,"AVENIDA J CJ CEARA, 653",CONJUNTO CEARÁ II,-3.764256,-38.614741,-3.76426855,-38.6147084,1.938496
1333,"AVENIDA J CJ CEARA, 2892",CONJUNTO CEARÁ II,-3.772361,-38.619003,-3.772439,-38.6190422,4.851333
1334,"AVENIDA J CJ CEARA, 2892",CONJUNTO CEARÁ II,-3.772026,-38.618829,-3.7718438,-38.6188015,10.244097
1335,"AVENIDA J CJ CEARA, 2250",CONJUNTO CEARÁ II,-3.769359,-38.617182,-3.76941855,-38.6173059,7.629436
1336,"AVENIDA J CJ CEARA, 2240",CONJUNTO CEARÁ II,-3.769481,-38.61727,-3.76941855,-38.6173059,4.002725
1337,"AVENIDA C CJ CEARA, 1625",CONJUNTO CEARÁ II,-3.77225,-38.615105,-3.77256,-38.61534985,21.944595
1339,"AVENIDA J CJ CEARA, 2052",CONJUNTO CEARÁ II,-3.770863,-38.618228,-3.77084555,-38.61821925,1.08484
1340,"AVENIDA J CJ CEARA, 2580",CONJUNTO CEARÁ II,-3.770835,-38.618212,-3.77084555,-38.61821925,0.711208
1341,"AVENIDA C CJ CEARA, 816",CONJUNTO CEARÁ II,-3.77156,-38.614471,-3.77140455,-38.61447545,8.646151
1344,"AVENIDA C CJ CEARA, 1235",CONJUNTO CEARÁ II,-3.769231,-38.613511,-3.7691207,-38.6133423,11.18916
1345,"AVENIDA C CJ CEARA, 1215",CONJUNTO CEARÁ II,-3.769214,-38.613496,-3.7691207,-38.6133423,9.980712
1348,"AVENIDA C CJ CEARA, 635",CONJUNTO CEARÁ I,-3.764566,-38.6103,-3.7643166,-38.61026345,14.013484
1349,"AVENIDA C CJ CEARA, 478",CONJUNTO CEARÁ I,-3.764416,-38.610239,-3.7643166,-38.61026345,5.690418
135,"RUA DOR AMADEU SA, 353",VILA VELHA,-3.718174,-38.592456,-3.7181556,-38.59245045,1.068329
1350,"AVENIDA C CJ CEARA, SN",CONJUNTO CEARÁ I,-3.766208,-38.610955,-3.76589095,-38.61088755,18.019976
1351,"AVENIDA C CJ CEARA, 805",CONJUNTO CEARÁ I,-3.7661,-38.610912,-3.76589095,-38.61088755,11.701533
1352,"AVENIDA MIN ALBUQUERQUE LIMA, 178",CONJUNTO CEARÁ I,-3.767274,-38.609766,-3.7671402,-38.6099858,14.283888
1353,"AVENIDA MIN ALBUQUERQUE LIMA, 170",CONJUNTO CEARÁ I,-3.767753,-38.608945,-3.7677299,-38.6089282,1.586849
1354,"AVENIDA MIN ALBUQUERQUE LIMA, 285",CONJUNTO CEARÁ I,-3.767976,-38.608579,-3.7679466,-38.6085615,1.901147
1355,"AVENIDA ALANIS MARIA LAURINDO OLIVEIRA, 760",CONJUNTO CEARÁ I,-3.768334,-38.607247,-3.76842395,-38.60720985,5.409026
1356,"AVENIDA B CJ CEARA, 550",CONJUNTO CEARÁ I,-3.766652,-38.606178,-3.7663982,-38.60593845,19.383592
1357,"AVENIDA ALANIS MARIA LAURINDO DE OLIVEIRA, 510",CONJUNTO CEARÁ I,-3.766256,-38.605929,-3.7663982,-38.60593845,7.923323
1358,"AVENIDA B CJ CEARA, 370",CONJUNTO CEARÁ I,-3.764878,-38.605055,-3.76497645,-38.6051257,6.733801
136,"RUA DOR AMADEU SA, 349",VILA VELHA,-3.718418,-38.591646,-3.7183877,-38.5916377,1.746407
1360,"AVENIDA A CJ CEARA, 613",CONJUNTO CEARÁ I,-3.767085,-38.601514,-3.7670648,-38.60126775,13.70738
1361,"AVENIDA A CJ CEARA, 668",CONJUNTO CEARÁ I,-3.767474,-38.602354,-3.7674502,-38.6024205,3.919364
1362,"AVENIDA D CJ CEARA, 1429",CONJUNTO CEARÁ I,-3.76446,-38.602018,-3.76461365,-38.6020406,8.63407
1363,"AVENIDA L CJ CEARA, SN",CONJUNTO CEARÁ II,-3.770619,-38.606688,-3.7705991,-38.60663215,3.290009
1364,"AVENIDA MIN ALBUQUERQUE LIMA, 788",CONJUNTO CEARÁ I,-3.770136,-38.605991,-3.770159,-38.6061831,10.733602
1365,"AVENIDA 151 CJ CEARA, 151",CONJUNTO CEARÁ I,-3.769659,-38.606579,-3.7696513,-38.60657225,0.568769
1366,"AVENIDA MIN ALBUQUERQUE LIMA, 804",CONJUNTO CEARÁ I,-3.770196,-38.605887,-3.770159,-38.6061831,16.555085
1367,"AVENIDA A CJ CEARA, 1160",CONJUNTO CEARÁ II,-3.772101,-38.605088,-3.77224255,-38.6052081,10.311491
1368,"AVENIDA 727 CJ CEARA, 1230",CONJUNTO CEARÁ II,-3.771542,-38.604936,-3.77164425,-38.6048998,6.029142
1369,"AVENIDA A CJ CEARA, 1028",CONJUNTO CEARÁ I,-3.770201,-38.604566,-3.7700246,-38.6045897,9.895134
1370,"AVENIDA A CJ CEARA, 1039",CONJUNTO CEARÁ I,-3.769309,-38.604314,-3.7693857,-38.60426595,5.028948
1371,"AVENIDA A CJ CEARA, 884",CONJUNTO CEARÁ I,-3.768121,-38.603587,-3.76802835,-38.603628,5.630945
1372,"AVENIDA ALANIS MARIA LAURINDO OLIVEIRA, 760",CONJUNTO CEARÁ I,-3.768512,-38.607359,-3.76842395,-38.60720985,9.614091
1373,"AVENIDA MIN ALBUQUERQUE LIMA, 1058",CONJUNTO CEARÁ I,-3.770887,-38.603607,-3.77096795,-38.60362455,4.604723
1374,"AVENIDA MIN ALBUQUERQUE LIMA, 1113",CONJUNTO CEARÁ I,-3.770992,-38.60272,-3.7708473,-38.60284075,10.46881
1375,"AVENIDA MIN ALBUQUERQUE LIMA, 1412",CONJUNTO CEARÁ I,-3.770979,-38.602349,-3.77105265,-38.60220275,9.088249
1376,"AVENIDA MIN ALBUQUERQUE LIMA, 1225",CONJUNTO CEARÁ I,-3.770867,-38.601647,-3.770718,-38.601512,11.167644
1379,"AVENIDA I CJ CEARA, 335",CONJUNTO CEARÁ I,-3.766568,-38.596999,-3.7664727,-38.59694845,5.994831
138,"AVENIDA CEL CARVALHO, 1038",VILA VELHA,-3.711183,-38.589574,-3.71133655,-38.5894059,12.643604
